link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
115-04137,212,0,34,57,-1,-1,2,,0,0.224803,100.000000,100.000000,0.224803,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.180510 33.668260,-112.176600 33.668280)"
115-04136,213,0,40,33,-1,-1,2,,0,0.187460,100.000000,100.000000,0.187460,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.196490 33.668150,-112.193230 33.668190)"
115-04378,214,0,72,35,-1,-1,2,,0,0.271362,100.000000,100.000000,0.271362,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.988560 33.672800,-111.983840 33.672830)"
115-04379,215,0,36,55,-1,-1,2,,0,0.371393,100.000000,100.000000,0.371393,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.970870 33.672370,-111.965040 33.670090)"
115N04140,216,0,1,2,-1,-1,2,,0,1.077858,100.000000,100.000000,1.077858,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.116390 33.668640,-112.097720 33.669520)"
115+04140,217,0,3,4,-1,-1,2,,0,0.346226,100.000000,100.000000,0.346226,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.094300 33.669760,-112.100300 33.669440)"
115+04380,218,0,5,6,-1,-1,2,,0,0.289878,100.000000,100.000000,0.289878,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.914110 33.655970,-111.919000 33.656990)"
115P05163,219,0,7,8,-1,-1,2,,0,1.209787,100.000000,100.000000,1.209787,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.988570 33.673020,-112.009420 33.672930)"
115P05164,220,0,9,75,-1,-1,2,,0,0.751630,100.000000,100.000000,0.751630,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901500 33.653140,-111.914110 33.655970)"
115N04380,221,0,10,11,-1,-1,2,,0,0.716299,100.000000,100.000000,0.716299,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.931210 33.659320,-111.919120 33.656820)"
115+04136,222,0,12,13,-1,-1,2,,0,0.223072,100.000000,100.000000,0.223072,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.176600 33.668450,-112.180480 33.668440)"
115N04374,223,0,14,15,-1,-1,2,,0,0.215066,100.000000,100.000000,0.215066,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.095240 33.669590,-112.091510 33.669390)"
115+04378,224,0,16,17,-1,-1,2,,0,0.402385,100.000000,100.000000,0.402385,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.964570 33.670130,-111.970890 33.672590)"
115+04379,225,0,18,19,-1,-1,2,,0,1.376021,100.000000,100.000000,1.376021,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.931140 33.659510,-111.954010 33.665190)"
115N04373,226,0,20,76,-1,-1,2,,0,0.810570,100.000000,100.000000,0.810570,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.897870 33.651100,-111.890720 33.641300)"
115+04137,227,0,22,23,-1,-1,2,,0,1.309938,100.000000,100.000000,1.309938,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.140100 33.669740,-112.162880 33.669510)"
115N04372,228,0,24,25,-1,-1,2,,0,0.585846,100.000000,100.000000,0.585846,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890450 33.638080,-111.890560 33.629600)"
115+04134,229,0,26,27,-1,-1,2,,0,0.230588,100.000000,100.000000,0.230588,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.209830 33.667780,-112.213840 33.667790)"
115+04376,230,0,28,77,-1,-1,2,,0,1.204624,100.000000,100.000000,1.204624,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.038330 33.670090,-112.059120 33.669170)"
115+04377,231,0,8,30,-1,-1,2,,0,0.826178,100.000000,100.000000,0.826178,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.009420 33.672930,-112.023790 33.672830)"
115+04135,232,0,31,32,-1,-1,2,,0,0.216795,100.000000,100.000000,0.216795,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.192940 33.668370,-112.196710 33.668320)"
115N04136,233,0,33,78,-1,-1,2,,0,0.731608,100.000000,100.000000,0.731608,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.193230 33.668190,-112.180510 33.668260)"
115N04378,234,0,35,79,-1,-1,2,,0,0.748900,100.000000,100.000000,0.748900,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.983840 33.672830,-111.970870 33.672370)"
115N04377,235,0,37,38,-1,-1,2,,0,0.850537,100.000000,100.000000,0.850537,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.037370 33.670200,-112.023060 33.672650)"
115N04135,236,0,39,40,-1,-1,2,,0,0.748916,100.000000,100.000000,0.748916,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.209500 33.667610,-112.196490 33.668150)"
115N04376,237,0,41,42,-1,-1,2,,0,0.820001,100.000000,100.000000,0.820001,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.072750 33.668760,-112.058490 33.668980)"
115+04138,238,0,43,80,-1,-1,2,,0,0.456323,100.000000,100.000000,0.456323,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.126780 33.668860,-112.134670 33.669280)"
115N04134,239,0,45,46,-1,-1,2,,0,0.039724,100.000000,100.000000,0.039724,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.214540 33.667630,-112.213850 33.667600)"
115N04375,240,0,47,81,-1,-1,2,,0,0.746923,100.000000,100.000000,0.746923,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.090070 33.669210,-112.077130 33.668710)"
115+04139,241,0,49,50,-1,-1,2,,0,0.032196,100.000000,100.000000,0.032196,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.116400 33.668830,-112.116960 33.668830)"
115N04139,242,0,51,52,-1,-1,2,,0,0.595053,100.000000,100.000000,0.595053,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.127320 33.668640,-112.116970 33.668650)"
115N04138,243,0,53,54,-1,-1,2,,0,0.317498,100.000000,100.000000,0.317498,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.140140 33.669540,-112.134670 33.669090)"
115N04379,244,0,55,56,-1,-1,2,,0,0.688925,100.000000,100.000000,0.688925,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.965040 33.670090,-111.954590 33.665210)"
115N04137,245,0,57,58,-1,-1,2,,0,0.903463,100.000000,100.000000,0.903463,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.176600 33.668280,-112.161000 33.669350)"
115+04374,246,0,59,60,-1,-1,2,,0,0.160532,100.000000,100.000000,0.160532,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.089680 33.669370,-112.092450 33.669660)"
115+04375,247,0,61,62,-1,-1,2,,0,0.205282,100.000000,100.000000,0.205282,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.072660 33.668970,-112.076230 33.668920)"
115+04372,248,0,63,82,-1,-1,2,,0,0.818747,100.000000,100.000000,0.818747,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.891290 33.617790,-111.890240 33.629600)"
115+04373,249,0,65,66,-1,-1,2,,0,0.259358,100.000000,100.000000,0.259358,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890200 33.636860,-111.890290 33.640610)"
115-05163,250,0,38,67,-1,-1,2,,0,0.933218,100.000000,100.000000,0.933218,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.023060 33.672650,-112.006830 33.672650)"
115-05164,251,0,11,68,-1,-1,2,,0,0.289879,100.000000,100.000000,0.289879,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.919120 33.656820,-111.914230 33.655800)"
115P04139,252,0,50,83,-1,-1,2,,0,0.564624,100.000000,100.000000,0.564624,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.116960 33.668830,-112.126780 33.668860)"
115P04136,253,0,13,84,-1,-1,2,,0,0.716599,100.000000,100.000000,0.716599,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.180480 33.668440,-112.192940 33.668370)"
115P04378,254,0,17,69,-1,-1,2,,0,0.744651,100.000000,100.000000,0.744651,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.970890 33.672590,-111.983790 33.673060)"
115P04377,255,0,30,28,-1,-1,2,,0,0.867982,100.000000,100.000000,0.867982,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.023790 33.672830,-112.038330 33.670090)"
115P04135,256,0,32,26,-1,-1,2,,0,0.755231,100.000000,100.000000,0.755231,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.196710 33.668320,-112.209830 33.667780)"
115P04138,257,0,44,22,-1,-1,2,,0,0.315342,100.000000,100.000000,0.315342,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.134670 33.669280,-112.140100 33.669740)"
115P04137,258,0,23,85,-1,-1,2,,0,0.795984,100.000000,100.000000,0.795984,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.162880 33.669510,-112.176600 33.668450)"
115P04379,259,0,19,86,-1,-1,2,,0,0.696490,100.000000,100.000000,0.696490,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.954010 33.665190,-111.964570 33.670130)"
115-04380,260,0,56,10,-1,-1,2,,0,1.408414,100.000000,100.000000,1.408414,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.954590 33.665210,-111.931210 33.659320)"
115P04374,261,0,60,3,-1,-1,2,,0,0.106601,100.000000,100.000000,0.106601,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.092450 33.669660,-112.094300 33.669760)"
115P04373,262,0,66,87,-1,-1,2,,0,0.774743,100.000000,100.000000,0.774743,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890290 33.640610,-111.896360 33.650360)"
115P04376,263,0,29,61,-1,-1,2,,0,0.778595,100.000000,100.000000,0.778595,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.059120 33.669170,-112.072660 33.668970)"
115P04134,264,0,27,71,-1,-1,2,,0,0.040826,100.000000,100.000000,0.040826,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.213840 33.667790,-112.214550 33.667800)"
115P04375,265,0,62,88,-1,-1,2,,0,0.776148,100.000000,100.000000,0.776148,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.076230 33.668920,-112.089680 33.669370)"
115-04140,266,0,52,1,-1,-1,2,,0,0.033353,100.000000,100.000000,0.033353,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.116970 33.668650,-112.116390 33.668640)"
115P04372,267,0,64,65,-1,-1,2,,0,0.501551,100.000000,100.000000,0.501551,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890240 33.629600,-111.890200 33.636860)"
115N05163,268,0,67,72,-1,-1,2,,0,1.063260,100.000000,100.000000,1.063260,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.006830 33.672650,-111.988560 33.672800)"
115N05164,269,0,68,89,-1,-1,2,,0,0.749263,100.000000,100.000000,0.749263,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.914230 33.655800,-111.901670 33.652950)"
115+05163,270,0,69,7,-1,-1,2,,0,0.274824,100.000000,100.000000,0.274824,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.983790 33.673060,-111.988570 33.673020)"
115+05164,271,0,70,9,-1,-1,2,,0,0.353864,100.000000,100.000000,0.353864,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.896360 33.650360,-111.901500 33.653140)"
115-04374,272,0,2,14,-1,-1,2,,0,0.142707,100.000000,100.000000,0.142707,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.097720 33.669520,-112.095240 33.669590)"
115-04375,273,0,15,47,-1,-1,2,,0,0.083723,100.000000,100.000000,0.083723,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.091510 33.669390,-112.090070 33.669210)"
115P04380,274,0,6,90,-1,-1,2,,0,0.719426,100.000000,100.000000,0.719426,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.919000 33.656990,-111.931140 33.659510)"
115-04376,275,0,48,41,-1,-1,2,,0,0.251848,100.000000,100.000000,0.251848,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.077130 33.668710,-112.072750 33.668760)"
115P04140,276,0,4,49,-1,-1,2,,0,0.928908,100.000000,100.000000,0.928908,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.100300 33.669440,-112.116400 33.668830)"
115-04377,277,0,42,37,-1,-1,2,,0,1.227583,100.000000,100.000000,1.227583,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.058490 33.668980,-112.037370 33.670200)"
115-04135,278,0,46,39,-1,-1,2,,0,0.250119,100.000000,100.000000,0.250119,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.213850 33.667600,-112.209500 33.667610)"
115-04134,279,0,74,91,-1,-1,2,,0,0.699114,100.000000,100.000000,0.699114,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.226420 33.666380,-112.214540 33.667630)"
115-04372,280,0,21,24,-1,-1,2,,0,0.223355,100.000000,100.000000,0.223355,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890720 33.641300,-111.890450 33.638080)"
115-04373,281,0,73,20,-1,-1,2,,0,0.253711,100.000000,100.000000,0.253711,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901670 33.652950,-111.897870 33.651100)"
115-04139,282,0,54,51,-1,-1,2,,0,0.425473,100.000000,100.000000,0.425473,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.134670 33.669090,-112.127320 33.668640)"
115-04138,283,0,58,53,-1,-1,2,,0,1.199388,100.000000,100.000000,1.199388,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.161000 33.669350,-112.140140 33.669540)"
115-04137,284,0,34,57,-1,-1,2,,0,0.224802,100.000000,100.000000,0.224802,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.180510 33.668260,-112.176600 33.668280)"
115-04136,285,0,40,33,-1,-1,2,,0,0.187460,100.000000,100.000000,0.187460,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.196490 33.668150,-112.193230 33.668190)"
115-04378,286,0,72,35,-1,-1,2,,0,0.271362,100.000000,100.000000,0.271362,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.988560 33.672800,-111.983840 33.672830)"
115-04379,287,0,36,55,-1,-1,2,,0,0.371392,100.000000,100.000000,0.371392,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.970870 33.672370,-111.965040 33.670090)"
115N04140,288,0,1,2,-1,-1,2,,0,1.077858,100.000000,100.000000,1.077858,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.116390 33.668640,-112.097720 33.669520)"
115+04140,289,0,3,4,-1,-1,2,,0,0.346226,100.000000,100.000000,0.346226,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.094300 33.669760,-112.100300 33.669440)"
115+04380,290,0,5,6,-1,-1,2,,0,0.289878,100.000000,100.000000,0.289878,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.914110 33.655970,-111.919000 33.656990)"
115P05163,291,0,7,8,-1,-1,2,,0,1.209787,100.000000,100.000000,1.209787,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.988570 33.673020,-112.009420 33.672930)"
115P05164,292,0,9,75,-1,-1,2,,0,0.751630,100.000000,100.000000,0.751630,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901500 33.653140,-111.914110 33.655970)"
115N04380,293,0,10,11,-1,-1,2,,0,0.716299,100.000000,100.000000,0.716299,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.931210 33.659320,-111.919120 33.656820)"
115+04136,294,0,12,13,-1,-1,2,,0,0.223072,100.000000,100.000000,0.223072,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.176600 33.668450,-112.180480 33.668440)"
115N04374,295,0,14,15,-1,-1,2,,0,0.215066,100.000000,100.000000,0.215066,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.095240 33.669590,-112.091510 33.669390)"
115+04378,296,0,16,17,-1,-1,2,,0,0.402385,100.000000,100.000000,0.402385,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.964570 33.670130,-111.970890 33.672590)"
115+04379,297,0,18,19,-1,-1,2,,0,1.376021,100.000000,100.000000,1.376021,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.931140 33.659510,-111.954010 33.665190)"
115N04373,298,0,20,76,-1,-1,2,,0,0.810571,100.000000,100.000000,0.810571,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.897870 33.651100,-111.890720 33.641300)"
115+04137,299,0,22,23,-1,-1,2,,0,1.309938,100.000000,100.000000,1.309938,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.140100 33.669740,-112.162880 33.669510)"
115N04372,300,0,24,25,-1,-1,2,,0,0.585846,100.000000,100.000000,0.585846,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890450 33.638080,-111.890560 33.629600)"
115+04134,301,0,26,27,-1,-1,2,,0,0.230588,100.000000,100.000000,0.230588,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.209830 33.667780,-112.213840 33.667790)"
115+04376,302,0,28,77,-1,-1,2,,0,1.204624,100.000000,100.000000,1.204624,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.038330 33.670090,-112.059120 33.669170)"
115+04377,303,0,8,30,-1,-1,2,,0,0.826178,100.000000,100.000000,0.826178,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.009420 33.672930,-112.023790 33.672830)"
115+04135,304,0,31,32,-1,-1,2,,0,0.216795,100.000000,100.000000,0.216795,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.192940 33.668370,-112.196710 33.668320)"
115N04136,305,0,33,78,-1,-1,2,,0,0.731608,100.000000,100.000000,0.731608,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.193230 33.668190,-112.180510 33.668260)"
115N04378,306,0,35,79,-1,-1,2,,0,0.748900,100.000000,100.000000,0.748900,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.983840 33.672830,-111.970870 33.672370)"
115N04377,307,0,37,38,-1,-1,2,,0,0.850537,100.000000,100.000000,0.850537,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.037370 33.670200,-112.023060 33.672650)"
115N04135,308,0,39,40,-1,-1,2,,0,0.748916,100.000000,100.000000,0.748916,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.209500 33.667610,-112.196490 33.668150)"
115N04376,309,0,41,42,-1,-1,2,,0,0.820001,100.000000,100.000000,0.820001,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.072750 33.668760,-112.058490 33.668980)"
115+04138,310,0,43,80,-1,-1,2,,0,0.456323,100.000000,100.000000,0.456323,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.126780 33.668860,-112.134670 33.669280)"
115N04134,311,0,45,46,-1,-1,2,,0,0.039724,100.000000,100.000000,0.039724,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.214540 33.667630,-112.213850 33.667600)"
115N04375,312,0,47,81,-1,-1,2,,0,0.746923,100.000000,100.000000,0.746923,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.090070 33.669210,-112.077130 33.668710)"
115+04139,313,0,49,50,-1,-1,2,,0,0.032196,100.000000,100.000000,0.032196,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.116400 33.668830,-112.116960 33.668830)"
115N04139,314,0,51,52,-1,-1,2,,0,0.595053,100.000000,100.000000,0.595053,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.127320 33.668640,-112.116970 33.668650)"
115N04138,315,0,53,54,-1,-1,2,,0,0.317498,100.000000,100.000000,0.317498,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.140140 33.669540,-112.134670 33.669090)"
115N04379,316,0,55,56,-1,-1,2,,0,0.688925,100.000000,100.000000,0.688925,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.965040 33.670090,-111.954590 33.665210)"
115N04137,317,0,57,58,-1,-1,2,,0,0.903463,100.000000,100.000000,0.903463,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.176600 33.668280,-112.161000 33.669350)"
115+04374,318,0,59,60,-1,-1,2,,0,0.160532,100.000000,100.000000,0.160532,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.089680 33.669370,-112.092450 33.669660)"
115+04375,319,0,61,62,-1,-1,2,,0,0.205282,100.000000,100.000000,0.205282,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.072660 33.668970,-112.076230 33.668920)"
115+04372,320,0,63,82,-1,-1,2,,0,0.818747,100.000000,100.000000,0.818747,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.891290 33.617790,-111.890240 33.629600)"
115+04373,321,0,65,66,-1,-1,2,,0,0.259358,100.000000,100.000000,0.259358,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.890200 33.636860,-111.890290 33.640610)"
115-05163,322,0,38,67,-1,-1,2,,0,0.933218,100.000000,100.000000,0.933218,1800.000000,,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-112.023060 33.672650,-112.006830 33.672650)"
